serial,acronym,current_price,timestamp,market_cap,total_shares,stock_id,name,acronym,benefit_description,benefit_requirement
206887,FHG,588.7,1618872600,22308228824490,37894052700,15,Feathery Hotels Group,FHG,1x Feathery Hotel Coupon every week,2000000
206888,HRG,205.58,1618872600,8355379894010,40642960862,22,Home Retail Group,HRG,1x Random Property,10000000
206889,LAG,298.38,1618872600,1859206482088,6231002353,4,Legal Authorities Group,LAG,1x Lawyer Business Card every week,750000
206890,EWM,277.32,1618872600,1709699588755,6165078569,19,Eaglewood Mercenary,EWM,1x Box of Grenades every week,1000000
206891,BAG,410.39,1618872600,2918931095540,7112578512,27,Big Al's Gun Shop,BAG,1x Ammunition Pack,3000000
206892,TCP,286.09,1618872600,1251410154654,4374183490,13,TC Media Productions,TCP,a Company Sales Boost,1000000
206893,SYM,747.81,1618872600,8846380677248,11829717010,16,Symbiotic Ltd.,SYM,1x Drug Pack every week,500000
206894,ELT,187.67,1618872600,951900778973,5072205355,21,Empty Lunchbox Traders,ELT,10% Home Upgrade Discount,5000000
206895,SYS,471.3,1618872600,3009217889810,6384930808,3,Syscore MFG,SYS,an Advanced Firewall,3000000
206896,THS,320.65,1618872600,2892667195037,9021260549,7,Torn City Health Service,THS,1x Box of Medical Supplies every week,150000
206897,YAZ,35.69,1618872600,1915695541219,53675974817,8,Yazoo,YAZ,Free Banner Advertising,1000000
206898,WLT,445.22,1618872600,12602192066457,28305538984,30,Wind Lines Travel,WLT,Private Jet Access,9000000
206899,TCB,861.54,1618872600,8949626756340,10387941078,2,Torn City Investments,TCB,a 10% Bank Interest Bonus,1500000
206900,GRN,217.12,1618872600,1671393781497,7698018522,6,Grain,GRN,"$4,000,000 every month",500000
206901,MCS,585.69,1618872600,10459471593424,17858374897,29,Mc Smoogle Corp,MCS,100 Energy every week,350000
206902,PRN,497.99,1618872600,7775177542150,15613119826,18,Performance Ribaldry,PRN,1x Erotic DVD every week,1000000
206903,TGP,89.91,1618872600,1443351282861,16053289766,23,Tell Group Plc.,TGP,a Company Advertising Boost,2500000
206904,TSB,827.89,1618872600,9295003830601,11227341592,1,Torn & Shanghai Banking,TSB,"$50,000,000 every month",3000000
206905,CNC,683.76,1618872600,3080454933217,4505169845,10,Crude & Co,CNC,"$80,000,000 every month",7500000
206906,IIL,87.14,1618872600,1344002945091,15423490304,14,I Industries Ltd.,IIL,50% Coding Time Reduction,1000000
206907,MSG,151.09,1618872600,2513216790607,16633905557,11,Messaging Inc.,MSG,Free Classified Advertising,300000
206908,LSC,376,1618872600,2878116562952,7654565327,17,Lucky Shots Casino,LSC,1x Lottery Voucher every week,500000
206909,WSU,63.88,1618872600,2918504549033,45687297261,25,West Side University,WSU,a 10% Education Course Duration Reduction,1000000
206910,TCT,229.55,1618872600,621376087261,2706931332,9,The Torn City Times,TCT,"$1,000,000 every month",100000
207331,PRN,497.65,1618873500,7769475842360,15612329634,18,Performance Ribaldry,PRN,1x Erotic DVD every week,1000000
207332,WLT,445.4,1618873500,12635026105131,28367817928,30,Wind Lines Travel,WLT,Private Jet Access,9000000
207333,TCC,312.96,1618873500,1615260925242,5161237619,31,Torn City Clothing,TCC,1x Clothing Cache,7500000
207334,THS,320.57,1618873500,2890515172723,9016798742,7,Torn City Health Service,THS,1x Box of Medical Supplies every week,150000
207335,IST,313.83,1618873500,1516244148195,4831418756,26,International School TC,IST,Free Education Courses,100000
207336,MCS,584.87,1618873500,10444841328915,17858398155,29,Mc Smoogle Corp,MCS,100 Energy every week,350000
207337,SYS,471.85,1618873500,2995319946707,6348034220,3,Syscore MFG,SYS,an Advanced Firewall,3000000
207338,SYM,750.39,1618873500,8878338678658,11831632456,16,Symbiotic Ltd.,SYM,1x Drug Pack every week,500000
207339,HRG,205.85,1618873500,8449513257720,41046943200,22,Home Retail Group,HRG,1x Random Property,10000000
207340,WSU,63.79,1618873500,3056835695810,47920296219,25,West Side University,WSU,a 10% Education Course Duration Reduction,1000000
207341,IOU,144.2,1618873500,3627129445929,25153463564,5,Insured On Us,IOU,"$12,000,000 every month",3000000
207342,YAZ,35.71,1618873500,1913333406115,53579764943,8,Yazoo,YAZ,Free Banner Advertising,1000000
207343,IIL,86.95,1618873500,1340674437354,15418912448,14,I Industries Ltd.,IIL,50% Coding Time Reduction,1000000
207344,TCM,302.38,1618873500,553420847127,1830216440,20,Torn City Motors,TCM,10% Racing Skill Boost,1000000
207345,ELT,187.43,1618873500,946096709398,5047733604,21,Empty Lunchbox Traders,ELT,10% Home Upgrade Discount,5000000
207346,EVL,373.82,1618873500,2256416052618,6036103078,28,Evil Ducks Candy Corp,EVL,1000 Happiness every week,100000
207347,GRN,216.83,1618873500,1670467695079,7704043237,6,Grain,GRN,"$4,000,000 every month",500000
207348,MSG,151.41,1618873500,2513344728915,16599595330,11,Messaging Inc.,MSG,Free Classified Advertising,300000
207349,FHG,588.79,1618873500,22311638460217,37894051292,15,Feathery Hotels Group,FHG,1x Feathery Hotel Coupon every week,2000000
207350,TCT,229.45,1618873500,621128339127,2707031332,9,The Torn City Times,TCT,"$1,000,000 every month",100000
207351,TCB,860.75,1618873500,8941419938589,10387940678,2,Torn City Investments,TCB,a 10% Bank Interest Bonus,1500000
207352,TMI,151.37,1618873500,5359973935153,35409750513,12,TC Music Industries,TMI,"$25,000,000 every month",6000000
207353,TCP,286.75,1618873500,1254584610734,4375186088,13,TC Media Productions,TCP,a Company Sales Boost,1000000
207354,TGP,89.65,1618873500,1440355431480,16066429799,23,Tell Group Plc.,TGP,a Company Advertising Boost,2500000
207355,BAG,409.03,1618873500,2909041345206,7112048860,27,Big Al's Gun Shop,BAG,1x Ammunition Pack,3000000
207356,CNC,686.96,1618873500,3095159613850,4505589283,10,Crude & Co,CNC,"$80,000,000 every month",7500000
207357,LAG,298.86,1618873500,1862197363218,6231002353,4,Legal Authorities Group,LAG,1x Lawyer Business Card every week,750000
207358,LSC,377.07,1618873500,2886306947852,7654565327,17,Lucky Shots Casino,LSC,1x Lottery Voucher every week,500000
207359,EWM,277.24,1618873500,1709483622470,6166078569,19,Eaglewood Mercenary,EWM,1x Box of Grenades every week,1000000
207360,TSB,829.39,1618873500,9309666005601,11224714556,1,Torn & Shanghai Banking,TSB,"$50,000,000 every month",3000000
207781,YAZ,35.63,1618874400,1901690735153,53373301576,8,Yazoo,YAZ,Free Banner Advertising,1000000
207782,CNC,688.43,1618874400,3101782830096,4505589283,10,Crude & Co,CNC,"$80,000,000 every month",7500000
207783,FHG,588.7,1618874400,22319169002173,37912636321,15,Feathery Hotels Group,FHG,1x Feathery Hotel Coupon every week,2000000
207784,WSU,63.69,1618874400,3314711801467,52044462262,25,West Side University,WSU,a 10% Education Course Duration Reduction,1000000
207785,TSB,829.33,1618874400,9307363059290,11222749761,1,Torn & Shanghai Banking,TSB,"$50,000,000 every month",3000000
207786,TCB,861.2,1618874400,8944135002865,10385665354,2,Torn City Investments,TCB,a 10% Bank Interest Bonus,1500000
207787,THS,320.95,1618874400,2894187069515,9017563700,7,Torn City Health Service,THS,1x Box of Medical Supplies every week,150000
207788,TCT,229.15,1618874400,620338596601,2707128940,9,The Torn City Times,TCT,"$1,000,000 every month",100000
207789,EWM,277.54,1618874400,1711333446040,6166078569,19,Eaglewood Mercenary,EWM,1x Box of Grenades every week,1000000
207790,TCP,287.33,1618874400,1257122218665,4375186088,13,TC Media Productions,TCP,a Company Sales Boost,1000000
207791,IIL,86.69,1618874400,1336672826090,15418996725,14,I Industries Ltd.,IIL,50% Coding Time Reduction,1000000
207792,SYS,471.55,1618874400,2877795753400,6102843290,3,Syscore MFG,SYS,an Advanced Firewall,3000000
207793,ELT,186.77,1618874400,942750746420,5047656189,21,Empty Lunchbox Traders,ELT,10% Home Upgrade Discount,5000000
207794,BAG,409.99,1618874400,2915868912111,7112048860,27,Big Al's Gun Shop,BAG,1x Ammunition Pack,3000000
207795,SYM,749.11,1618874400,8865616458023,11834865985,16,Symbiotic Ltd.,SYM,1x Drug Pack every week,500000
207796,LSC,376.9,1618874400,2885388420481,7655580845,17,Lucky Shots Casino,LSC,1x Lottery Voucher every week,500000
207797,PRN,497.93,1618874400,7773658275450,15611950024,18,Performance Ribaldry,PRN,1x Erotic DVD every week,1000000
207798,MCS,584.25,1618874400,10434383989096,17859450559,29,Mc Smoogle Corp,MCS,100 Energy every week,350000
207799,GRN,216.98,1618874400,1672990275347,7710343236,6,Grain,GRN,"$4,000,000 every month",500000
207800,MSG,151.61,1618874400,2513694406592,16580004001,11,Messaging Inc.,MSG,Free Classified Advertising,300000
207801,TCM,302.25,1618874400,553196759622,1830262232,20,Torn City Motors,TCM,10% Racing Skill Boost,1000000
207802,TCC,312.93,1618874400,1615106088114,5161237619,31,Torn City Clothing,TCC,1x Clothing Cache,7500000
207803,LAG,299.23,1618874400,1864491387643,6230964100,4,Legal Authorities Group,LAG,1x Lawyer Business Card every week,750000
207804,WLT,447.41,1618874400,12896004167624,28823683350,30,Wind Lines Travel,WLT,Private Jet Access,9000000
207805,IOU,144.08,1618874400,3621636017145,25136285516,5,Insured On Us,IOU,"$12,000,000 every month",3000000
207806,TMI,151.16,1618874400,5352542098409,35409778370,12,TC Music Industries,TMI,"$25,000,000 every month",6000000
207807,HRG,205.99,1618874400,8400860340176,40782855188,22,Home Retail Group,HRG,1x Random Property,10000000
207808,TGP,89.59,1618874400,1439615420692,16068929799,23,Tell Group Plc.,TGP,a Company Advertising Boost,2500000
207809,IST,314.38,1618874400,1516355680187,4823321077,26,International School TC,IST,Free Education Courses,100000
207810,EVL,373.42,1618874400,2244177139929,6009793637,28,Evil Ducks Candy Corp,EVL,1000 Happiness every week,100000
208231,ELT,187.05,1618875300,944164469677,5047658218,21,Empty Lunchbox Traders,ELT,10% Home Upgrade Discount,5000000
208232,IST,313.72,1618875300,1510368776554,4814384727,26,International School TC,IST,Free Education Courses,100000
208233,MCS,584.44,1618875300,10435324866341,17855254374,29,Mc Smoogle Corp,MCS,100 Energy every week,350000
208234,SYS,471.06,1618875300,2854551613082,6059847181,3,Syscore MFG,SYS,an Advanced Firewall,3000000
208235,GRN,217,1618875300,1673587018775,7712382575,6,Grain,GRN,"$4,000,000 every month",500000
208236,PRN,497.15,1618875300,7611067764554,15309399104,18,Performance Ribaldry,PRN,1x Erotic DVD every week,1000000
208237,TGP,89.43,1618875300,1436820816925,16066429799,23,Tell Group Plc.,TGP,a Company Advertising Boost,2500000
208238,TCB,860.87,1618875300,8939521133333,10384286981,2,Torn City Investments,TCB,a 10% Bank Interest Bonus,1500000
208239,TCT,229.07,1618875300,620488546761,2708728977,9,The Torn City Times,TCT,"$1,000,000 every month",100000
208240,MSG,151.34,1618875300,2505923066365,16558233556,11,Messaging Inc.,MSG,Free Classified Advertising,300000
208241,LSC,376.79,1618875300,2884867386302,7656432990,17,Lucky Shots Casino,LSC,1x Lottery Voucher every week,500000
208242,TCM,302.36,1618875300,561480372035,1856992896,20,Torn City Motors,TCM,10% Racing Skill Boost,1000000
208243,BAG,410,1618875300,2915808757160,7111728676,27,Big Al's Gun Shop,BAG,1x Ammunition Pack,3000000
208244,TSB,829.04,1618875300,9302789574456,11221158900,1,Torn & Shanghai Banking,TSB,"$50,000,000 every month",3000000
208245,CNC,688.19,1618875300,3108821986836,4517389074,10,Crude & Co,CNC,"$80,000,000 every month",7500000
208246,TMI,151.04,1618875300,5351017612142,35427817877,12,TC Music Industries,TMI,"$25,000,000 every month",6000000
208247,HRG,206.5,1618875300,8507869491380,41200336520,22,Home Retail Group,HRG,1x Random Property,10000000
208248,EVL,373.57,1618875300,2244983269427,6009538425,28,Evil Ducks Candy Corp,EVL,1000 Happiness every week,100000
208249,LAG,298.73,1618875300,1861599953093,6231714100,4,Legal Authorities Group,LAG,1x Lawyer Business Card every week,750000
208250,IOU,144.01,1618875300,3621167820014,25145252552,5,Insured On Us,IOU,"$12,000,000 every month",3000000
208251,THS,320.89,1618875300,2939298155471,9159830956,7,Torn City Health Service,THS,1x Box of Medical Supplies every week,150000
208252,EWM,277.94,1618875300,1714078096798,6167079574,19,Eaglewood Mercenary,EWM,1x Box of Grenades every week,1000000
208253,FHG,589.25,1618875300,22332307826390,37899546587,15,Feathery Hotels Group,FHG,1x Feathery Hotel Coupon every week,2000000
208254,WSU,63.7,1618875300,3935500183142,61781792514,25,West Side University,WSU,a 10% Education Course Duration Reduction,1000000
208255,YAZ,35.66,1618875300,1903258287564,53372358036,8,Yazoo,YAZ,Free Banner Advertising,1000000
208256,TCP,287.7,1618875300,1251582115560,4350302800,13,TC Media Productions,TCP,a Company Sales Boost,1000000
208257,IIL,86.75,1618875300,1337667271250,15419795634,14,I Industries Ltd.,IIL,50% Coding Time Reduction,1000000
208258,TCC,313.83,1618875300,1620194206596,5162649226,31,Torn City Clothing,TCC,1x Clothing Cache,7500000
208259,SYM,750.11,1618875300,8877333647502,11834709106,16,Symbiotic Ltd.,SYM,1x Drug Pack every week,500000
208260,WLT,446.68,1618875300,12279931029403,27491562258,30,Wind Lines Travel,WLT,Private Jet Access,9000000
208681,PRN,496.94,1618876200,7607853405953,15309400342,18,Performance Ribaldry,PRN,1x Erotic DVD every week,1000000
208682,ELT,187.04,1618876200,944113993095,5047658218,21,Empty Lunchbox Traders,ELT,10% Home Upgrade Discount,5000000
208683,BAG,409.93,1618876200,2915310936153,7111728676,27,Big Al's Gun Shop,BAG,1x Ammunition Pack,3000000
208684,TMI,150.97,1618876200,5348546585255,35427876964,12,TC Music Industries,TMI,"$25,000,000 every month",6000000
208685,IOU,144.06,1618876200,3622856278711,25148245722,5,Insured On Us,IOU,"$12,000,000 every month",3000000
208686,TCP,286.59,1618876200,1246753279452,4350302800,13,TC Media Productions,TCP,a Company Sales Boost,1000000
208687,SYM,751.3,1618876200,8895236134551,11839792539,16,Symbiotic Ltd.,SYM,1x Drug Pack every week,500000
208688,TCB,860.51,1618876200,8935869427028,10384387662,2,Torn City Investments,TCB,a 10% Bank Interest Bonus,1500000
208689,EWM,278.06,1618876200,1715100102523,6168093586,19,Eaglewood Mercenary,EWM,1x Box of Grenades every week,1000000
208690,MSG,151.89,1618876200,2513333051849,16547060714,11,Messaging Inc.,MSG,Free Classified Advertising,300000
208691,WSU,63.59,1618876200,4073801184371,64063550627,25,West Side University,WSU,a 10% Education Course Duration Reduction,1000000
208692,TCC,314.07,1618876200,1620658739194,5160183205,31,Torn City Clothing,TCC,1x Clothing Cache,7500000
208693,YAZ,35.64,1618876200,1902190410050,53372345961,8,Yazoo,YAZ,Free Banner Advertising,1000000
208694,FHG,589.84,1618876200,22354668558876,37899546587,15,Feathery Hotels Group,FHG,1x Feathery Hotel Coupon every week,2000000
208695,IST,314.7,1618876200,1491999194149,4741020636,26,International School TC,IST,Free Education Courses,100000
208696,TCT,229.23,1618876200,620787354442,2708141842,9,The Torn City Times,TCT,"$1,000,000 every month",100000
208697,GRN,216.94,1618876200,1673014110217,7711874759,6,Grain,GRN,"$4,000,000 every month",500000
208698,IIL,86.66,1618876200,1336280573152,15419808137,14,I Industries Ltd.,IIL,50% Coding Time Reduction,1000000
208699,LAG,298.46,1618876200,1859918655458,6231718339,4,Legal Authorities Group,LAG,1x Lawyer Business Card every week,750000
208700,CNC,691.6,1618876200,3119558902715,4510640403,10,Crude & Co,CNC,"$80,000,000 every month",7500000
208701,LSC,375.89,1618876200,2878278672340,7657236618,17,Lucky Shots Casino,LSC,1x Lottery Voucher every week,500000
208702,TCM,302.86,1618876200,554805369204,1831887239,20,Torn City Motors,TCM,10% Racing Skill Boost,1000000
208703,HRG,207.03,1618876200,8655817012292,41809481777,22,Home Retail Group,HRG,1x Random Property,10000000
208704,EVL,373.38,1618876200,2243934287609,6009787047,28,Evil Ducks Candy Corp,EVL,1000 Happiness every week,100000
208705,WLT,446.75,1618876200,12368805463809,27686190182,30,Wind Lines Travel,WLT,Private Jet Access,9000000
208706,TSB,828.81,1618876200,9300460370264,11221462543,1,Torn & Shanghai Banking,TSB,"$50,000,000 every month",3000000
208707,THS,321.32,1618876200,2938374921742,9144699744,7,Torn City Health Service,THS,1x Box of Medical Supplies every week,150000
208708,TGP,89.66,1618876200,1440516095778,16066429799,23,Tell Group Plc.,TGP,a Company Advertising Boost,2500000
208709,MCS,584.29,1618876200,10432643894541,17855249781,29,Mc Smoogle Corp,MCS,100 Energy every week,350000
208710,SYS,470.72,1618876200,2821147460173,5993260240,3,Syscore MFG,SYS,an Advanced Firewall,3000000
209071,SYS,471,1618877100,2822825573040,5993260240,3,Syscore MFG,SYS,an Advanced Firewall,3000000
209072,IOU,144.06,1618877100,3622856278855,25148245723,5,Insured On Us,IOU,"$12,000,000 every month",3000000
209073,THS,321.27,1618877100,2937968598412,9144858214,7,Torn City Health Service,THS,1x Box of Medical Supplies every week,150000
209074,TCP,286.82,1618877100,1245026954984,4340795464,13,TC Media Productions,TCP,a Company Sales Boost,1000000
209075,TGP,89.7,1618877100,1441158752970,16066429799,23,Tell Group Plc.,TGP,a Company Advertising Boost,2500000
209076,MCS,584.69,1618877100,10438558265899,17853149987,29,Mc Smoogle Corp,MCS,100 Energy every week,350000
209077,WLT,448.92,1618877100,12398862825156,27619314856,30,Wind Lines Travel,WLT,Private Jet Access,9000000
209078,TCT,229.79,1618877100,622381532569,2708479623,9,The Torn City Times,TCT,"$1,000,000 every month",100000
209079,SYM,750.88,1618877100,8890269428724,11839800539,16,Symbiotic Ltd.,SYM,1x Drug Pack every week,500000
209080,PRN,498.98,1618877100,7639084083671,15309399342,18,Performance Ribaldry,PRN,1x Erotic DVD every week,1000000
209081,TCB,862.4,1618877100,8943345274618,10370298324,2,Torn City Investments,TCB,a 10% Bank Interest Bonus,1500000
